t,px,py,pz,vx,vy,vz,epx,epy,epz,target_speed,target_alt,target_heading,throttle,aileron,elevator,rudder
13.97,197.261,0,-102.195,14.0064,0,-0.16,198.419,0.287978,-102.134,18,120,-0.00283496,0.200339,-0.00291316,0.08,0
13.98,197.401,0,-102.197,14.0034,0,-0.16,198.563,0.28843,-102.164,18,120,-0.00284343,0.201531,-0.00332289,0.08,0
13.99,197.541,0,-102.199,14.0153,0,-0.16,198.519,0.192923,-102.131,18,120,-0.00190108,0.273015,0.00298563,0.08,0
14,197.688,0,-102.2,14.7302,0,-0.16,198.663,0.193087,-102.151,18,120,-0.00190538,0.201684,-0.00659928,0.08,0
14.01,197.828,0,-102.202,14.0168,0,-0.16,198.806,0.193258,-102.135,18,120,-0.00190978,0.203296,-0.00235648,0.08,0
14.02,197.969,0,-102.203,14.033,0,-0.16,198.949,0.193428,-102.109,18,120,-0.00191417,0.203335,-0.0022541,0.08,0
14.03,198.109,0,-102.205,14.0334,0,-0.16,199.092,0.193581,-102.063,18,120,-0.0019184,0.204235,-0.00324262,0.08,0
14.04,198.249,0,-102.207,14.0423,0,-0.16,199.236,0.193729,-102.06,18,120,-0.00192259,0.203491,-0.00178973,0.08,0
14.05,198.39,0,-102.208,14.0349,0,-0.16,199.379,0.19387,-102.065,18,120,-0.00192673,0.204778,-0.00337914,0.08,0
14.06,198.53,0,-102.21,14.0478,0,-0.16,199.522,0.19402,-102.107,18,120,-0.00193097,0.203605,-0.00222649,0.08,0
14.07,198.671,0,-102.211,14.036,0,-0.16,199.665,0.194179,-102.111,18,120,-0.00193532,0.204596,-0.00223953,0.08,0
14.08,198.811,0,-102.213,14.046,0,-0.16,199.809,0.194337,-102.128,18,120,-0.00193966,0.203585,-0.00218399,0.08,0
14.09,198.951,0,-102.215,14.0359,0,-0.16,199.952,0.194499,-102.095,18,120,-0.00194405,0.204578,-0.00281874,0.08,0
14.1,199.092,0,-102.216,14.0458,0,-0.16,200.095,0.194653,-102.116,18,120,-0.00194838,0.204702,-0.00189057,0.08,0
14.11,199.232,0,-102.218,14.047,0,-0.16,200.238,0.194815,-102.132,18,120,-0.0019528,0.204215,-0.00298304,0.08,0
14.12,199.373,0,-102.219,14.0422,0,-0.16,200.382,0.194992,-102.129,18,120,-0.00195739,0.20381,-0.00234691,0.08,0
14.13,199.513,0,-102.221,14.0381,0,-0.16,200.525,0.195184,-102.127,18,120,-0.00196213,0.203635,-0.00175405,0.08,0
14.14,199.653,0,-102.223,14.0363,0,-0.16,200.668,0.195378,-102.122,18,120,-0.00196691,0.20226,-0.00343951,0.08,0
14.15,199.794,0,-102.224,14.0226,0,-0.16,200.811,0.195581,-102.119,18,120,-0.0019718,0.203339,-0.00302736,0.08,0
14.16,199.934,0,-102.226,14.0334,0,-0.16,200.955,0.195786,-102.115,18,120,-0.00197673,0.203622,-0.00152641,0.08,0
14.17,200.074,0,-102.227,14.0362,0,-0.16,201.098,0.196011,-102.117,18,120,-0.00198186,0.202927,-0.00296738,0.08,0
14.18,200.215,0,-102.229,14.0293,0,-0.16,201.241,0.196235,-102.127,18,120,-0.001987,0.204165,-0.00272271,0.08,0
14.19,200.355,0,-102.231,14.0416,0,-0.16,201.186,0.11705,-102.107,18,120,-0.00118454,0.292751,0.00254763,0.08,0
14.2,200.504,0,-102.232,14.9275,0,-0.16,201.328,0.11711,-102.083,18,120,-0.00118686,0.209178,-0.00559074,0.08,0
14.21,200.645,0,-102.234,14.0918,0,-0.16,201.47,0.117176,-102.101,18,120,-0.00118925,0.207373,-0.00225401,0.08,0
14.22,200.786,0,-102.235,14.0737,0,-0.16,201.613,0.117254,-102.109,18,120,-0.00119176,0.208192,-0.00234503,0.08,0
14.23,200.927,0,-102.237,14.0819,0,-0.16,201.755,0.117333,-102.106,18,120,-0.00119429,0.207398,-0.00280209,0.08,0
14.24,201.068,0,-102.239,14.074,0,-0.16,201.898,0.117413,-102.128,18,120,-0.00119684,0.207811,-0.00156192,0.08,0
14.25,201.208,0,-102.24,14.0781,0,-0.16,202.04,0.117479,-102.108,18,120,-0.00119926,0.208355,-0.00233499,0.08,0
14.26,201.349,0,-102.242,14.0835,0,-0.16,202.182,0.11754,-102.11,18,120,-0.00120163,0.207929,-0.00405312,0.08,0
14.27,201.49,0,-102.243,14.0793,0,-0.16,202.325,0.117584,-102.148,18,120,-0.00120383,0.208184,-0.00215333,0.08,0
14.28,201.631,0,-102.245,14.0818,0,-0.16,202.467,0.117621,-102.149,18,120,-0.00120596,0.209625,-0.00184297,0.08,0
14.29,201.772,0,-102.247,14.0962,0,-0.16,202.61,0.117656,-102.156,18,120,-0.00120809,0.208273,-0.00116843,0.08,0
14.3,201.913,0,-102.248,14.0827,0,-0.16,202.752,0.117701,-102.178,18,120,-0.00121032,0.206686,-0.00373633,0.08,0
14.31,202.053,0,-102.25,14.0669,0,-0.16,202.894,0.117747,-102.177,18,120,-0.00121257,0.208318,-0.00193699,0.08,0
14.32,202.194,0,-102.251,14.0832,0,-0.16,203.037,0.117791,-102.187,18,120,-0.0012148,0.20721,-0.00224357,0.08,0
14.33,202.335,0,-102.253,14.0721,0,-0.16,203.179,0.117831,-102.171,18,120,-0.001217,0.208575,-0.00324795,0.08,0
14.34,202.476,0,-102.255,14.0858,0,-0.16,203.322,0.117875,-102.166,18,120,-0.00121924,0.207892,-0.00227491,0.08,0
14.35,202.616,0,-102.256,14.0789,0,-0.16,203.464,0.117921,-102.155,18,120,-0.00122153,0.208303,-0.00168149,0.08,0
14.36,202.757,0,-102.258,14.083,0,-0.16,203.606,0.11795,-102.163,18,120,-0.00122363,0.208495,-0.00335655,0.08,0
14.37,202.898,0,-102.259,14.0849,0,-0.16,203.749,0.117977,-102.15,18,120,-0.00122572,0.208988,-0.00235863,0.08,0
14.38,203.039,0,-102.261,14.0899,0,-0.16,203.891,0.118002,-102.152,18,120,-0.00122779,0.207591,-0.00234367,0.08,0
14.39,203.18,0,-102.263,14.0759,0,-0.16,203.961,-0.153115,-102.199,18,120,0.0015943,0.234858,0.0134843,0.08,0
14.4,203.323,0,-102.264,14.3486,0,-0.16,204.103,-0.1541,-102.206,18,120,0.00160694,0.210145,-0.0134756,0.08,0
14.41,203.464,0,-102.266,14.1015,0,-0.16,204.245,-0.155078,-102.206,18,120,0.00161953,0.210352,-0.00177548,0.08,0
14.42,203.605,0,-102.267,14.1035,0,-0.16,204.387,-0.156058,-102.161,18,120,0.00163219,0.210363,-0.00238623,0.08,0
14.43,203.746,0,-102.269,14.1036,0,-0.16,204.529,-0.157039,-102.126,18,120,0.0016449,0.208561,-0.00158195,0.08,0
14.44,203.887,0,-102.271,14.0856,0,-0.16,204.672,-0.158028,-102.112,18,120,0.00165773,0.209603,-0.00293885,0.08,0
14.45,204.028,0,-102.272,14.096,0,-0.16,204.814,-0.15902,-102.14,18,120,0.00167061,0.209443,-0.00273774,0.08,0
14.46,204.169,0,-102.274,14.0944,0,-0.16,204.956,-0.16002,-102.099,18,120,0.00168364,0.209579,-0.00173291,0.08,0
14.47,204.31,0,-102.275,14.0958,0,-0.16,205.098,-0.161014,-102.108,18,120,0.00169663,0.210944,-0.00233136,0.08,0
14.48,204.451,0,-102.277,14.1094,0,-0.16,205.24,-0.162011,-102.08,18,120,0.0017097,0.208769,-0.000900349,0.08,0
14.49,204.592,0,-102.279,14.0877,0,-0.16,205.382,-0.16301,-102.069,18,120,0.00172282,0.208859,-0.00273765,0.08,0
14.5,204.733,0,-102.28,14.0886,0,-0.16,205.524,-0.164012,-102.07,18,120,0.00173602,0.21044,-0.00176213,0.08,0
14.51,204.874,0,-102.282,14.1044,0,-0.16,205.666,-0.165011,-102.078,18,120,0.00174923,0.208264,-0.00268564,0.08,0
14.52,205.015,0,-102.283,14.0826,0,-0.16,205.808,-0.166008,-102.079,18,120,0.00176244,0.2096,-0.00208728,0.08,0
14.53,205.156,0,-102.285,14.096,0,-0.16,205.951,-0.166997,-102.106,18,120,0.00177563,0.210639,-0.00117806,0.08,0
14.54,205.297,0,-102.287,14.1064,0,-0.16,206.093,-0.167975,-102.102,18,120,0.00178873,0.210396,-0.00389089,0.08,0
14.55,205.438,0,-102.288,14.104,0,-0.16,206.235,-0.16895,-102.111,18,120,0.00180184,0.209575,-0.00172719,0.08,0
14.56,205.579,0,-102.29,14.0957,0,-0.16,206.377,-0.169913,-102.089,18,120,0.00181486,0.207529,-0.00101314,0.08,0
14.57,205.72,0,-102.291,14.0753,0,-0.16,206.519,-0.170884,-102.104,18,120,0.001828,0.20958,-0.0028264,0.08,0
14.58,205.861,0,-102.293,14.0958,0,-0.16,206.661,-0.171875,-102.086,18,120,0.0018414,0.209644,-0.00227545,0.08,0
14.59,206.002,0,-102.295,14.0964,0,-0.16,206.41,0.0479541,-102.098,18,120,-0.000512384,0.355388,-0.0147013,0.08,0
14.6,206.157,0,-102.296,15.5539,0,-0.16,206.551,0.047759,-102.101,18,120,-0.000511068,0.214932,0.00612187,0.08,0
14.61,206.299,0,-102.298,14.1493,0,-0.16,206.691,0.0475706,-102.101,18,120,-0.00050982,0.2153,-0.00202741,0.08,0
14.62,206.44,0,-102.299,14.153,0,-0.16,206.832,0.0473902,-102.105,18,120,-0.000508654,0.216245,-0.00150286,0.08,0
14.63,206.582,0,-102.301,14.1625,0,-0.16,206.973,0.0472116,-102.114,18,120,-0.000507504,0.217567,-0.00313539,0.08,0
14.64,206.723,0,-102.303,14.1757,0,-0.16,207.114,0.0470446,-102.124,18,120,-0.000506474,0.216064,-0.00265172,0.08,0
14.65,206.865,0,-102.304,14.1606,0,-0.16,207.254,0.046871,-102.104,18,120,-0.000505371,0.215489,-0.00238261,0.08,0
14.66,207.007,0,-102.306,14.1549,0,-0.16,207.395,0.0466856,-102.121,18,120,-0.000504137,0.216374,-0.00325794,0.08,0
14.67,207.148,0,-102.307,14.1637,0,-0.16,207.536,0.0464876,-102.14,18,120,-0.000502763,0.21681,-0.00217959,0.08,0
14.68,207.29,0,-102.309,14.1681,0,-0.16,207.677,0.0463005,-102.133,18,120,-0.000501503,0.215321,-0.00149568,0.08,0
14.69,207.431,0,-102.311,14.1532,0,-0.16,207.817,0.0461145,-102.15,18,120,-0.000500251,0.216851,-0.00405798,0.08,0
14.7,207.573,0,-102.312,14.1685,0,-0.16,207.958,0.0459176,-102.178,18,120,-0.000498877,0.216631,-0.0013233,0.08,0
14.71,207.715,0,-102.314,14.1663,0,-0.16,208.099,0.0457297,-102.171,18,120,-0.000497596,0.217044,-0.00252587,0.08,0
14.72,207.857,0,-102.315,14.1704,0,-0.16,208.239,0.0455541,-102.191,18,120,-0.000496445,0.215825,-0.00233586,0.08,0
14.73,207.998,0,-102.317,14.1582,0,-0.16,208.38,0.0453713,-102.2,18,120,-0.000495213,0.216881,-0.00231591,0.08,0
14.74,208.14,0,-102.319,14.1688,0,-0.16,208.521,0.0451744,-102.193,18,120,-0.000493823,0.215127,-0.00296541,0.08,0
14.75,208.281,0,-102.32,14.1513,0,-0.16,208.662,0.0449804,-102.198,18,120,-0.000492459,0.217761,-0.00212357,0.08,0
14.76,208.423,0,-102.322,14.1776,0,-0.16,208.802,0.0447926,-102.163,18,120,-0.00049116,0.21696,-0.00339839,0.08,0
14.77,208.565,0,-102.323,14.1696,0,-0.16,208.943,0.0446053,-102.173,18,120,-0.000489861,0.216666,-0.00230044,0.08,0
14.78,208.706,0,-102.325,14.1667,0,-0.16,209.084,0.0444164,-102.207,18,120,-0.000488542,0.215837,-0.00146987,0.08,0
14.79,208.848,0,-102.327,14.1584,0,-0.16,209.341,0.0684411,-102.217,18,120,-0.000754927,0.179221,-0.00399229,0.08,0
14.8,208.986,0,-102.328,13.7922,0,-0.16,209.482,0.0684346,-102.21,18,120,-0.000756031,0.214922,-0.000494835,0.08,0
14.81,209.127,0,-102.33,14.1492,0,-0.16,209.623,0.068433,-102.194,18,120,-0.000757194,0.2145,-0.00315689,0.08,0
14.82,209.269,0,-102.331,14.145,0,-0.16,209.764,0.0684351,-102.189,18,120,-0.0007584,0.214372,-0.00245682,0.08,0
14.83,209.41,0,-102.333,14.1437,0,-0.16,209.905,0.06843,-102.188,18,120,-0.000759531,0.214963,-0.00245724,0.08,0
14.84,209.552,0,-102.335,14.1496,0,-0.16,210.046,0.0684222,-102.154,18,120,-0.000760636,0.214036,-0.00271295,0.08,0
14.85,209.693,0,-102.336,14.1404,0,-0.16,210.187,0.0684118,-102.178,18,120,-0.000761715,0.215515,-0.00256075,0.08,0
14.86,209.835,0,-102.338,14.1551,0,-0.16,210.328,0.068392,-102.178,18,120,-0.000762692,0.213945,-0.00250423,0.08,0
14.87,209.976,0,-102.339,14.1395,0,-0.16,210.469,0.0683685,-102.178,18,120,-0.000763632,0.215561,-0.0024565,0.08,0
14.88,210.118,0,-102.341,14.1556,0,-0.16,210.61,0.0683379,-102.182,18,120,-0.000764494,0.213235,-0.00300568,0.08,0
14.89,210.259,0,-102.343,14.1324,0,-0.16,210.751,0.0683087,-102.183,18,120,-0.000765376,0.214945,-0.00242732,0.08,0
14.9,210.401,0,-102.344,14.1495,0,-0.16,210.893,0.0682784,-102.186,18,120,-0.000766248,0.213685,-0.00258203,0.08,0
14.91,210.542,0,-102.346,14.1368,0,-0.16,211.034,0.0682636,-102.183,18,120,-0.000767296,0.214664,-0.00167427,0.08,0
14.92,210.683,0,-102.347,14.1466,0,-0.16,211.175,0.0682413,-102.192,18,120,-0.000768265,0.215185,-0.0030928,0.08,0
14.93,210.825,0,-102.349,14.1519,0,-0.16,211.316,0.0682107,-102.212,18,120,-0.000769142,0.214718,-0.00231616,0.08,0
14.94,210.966,0,-102.351,14.1472,0,-0.16,211.457,0.0681767,-102.216,18,120,-0.000769983,0.214267,-0.00157788,0.08,0
14.95,211.108,0,-102.352,14.1427,0,-0.16,211.598,0.0681365,-102.206,18,120,-0.000770757,0.214607,-0.00271828,0.08,0
14.96,211.249,0,-102.354,14.1461,0,-0.16,211.739,0.0680946,-102.215,18,120,-0.000771514,0.215362,-0.00340807,0.08,0
14.97,211.391,0,-102.355,14.1536,0,-0.16,211.88,0.0680526,-102.219,18,120,-0.000772273,0.213818,-0.00120085,0.08,0
14.98,211.532,0,-102.357,14.1382,0,-0.16,212.021,0.0680165,-102.215,18,120,-0.0007731,0.215469,-0.00389197,0.08,0
14.99,211.674,0,-102.359,14.1547,0,-0.16,211.908,0.0827682,-102.229,18,120,-0.000939564,0.305338,-0.0024077,0.08,0
15,211.824,0,-102.36,15.0534,0,-0.16,212.048,0.0827934,-102.22,18,120,-0.00094135,0.217563,-0.00217272,0.08,0
15.01,211.966,0,-102.362,14.1756,0,-0.16,212.188,0.082823,-102.19,18,120,-0.00094319,0.218424,-0.00223326,0.08,0
15.02,212.108,0,-102.363,14.1842,0,-0.16,212.329,0.082854,-102.16,18,120,-0.000945051,0.220357,-0.00324029,0.08,0
15.03,212.25,0,-102.365,14.2036,0,-0.16,212.469,0.0828866,-102.16,18,120,-0.000946938,0.218687,-0.00137242,0.08,0
15.04,212.392,0,-102.367,14.1869,0,-0.16,212.609,0.0829107,-102.168,18,120,-0.000948732,0.218613,-0.00287321,0.08,0
15.05,212.534,0,-102.368,14.1861,0,-0.16,212.749,0.0829394,-102.164,18,120,-0.000950587,0.21938,-0.00202112,0.08,0
15.06,212.676,0,-102.37,14.1938,0,-0.16,212.889,0.082972,-102.18,18,120,-0.000952491,0.218955,-0.00371305,0.08,0
15.07,212.817,0,-102.371,14.1896,0,-0.16,213.03,0.0830085,-102.202,18,120,-0.000954446,0.218716,-0.00241292,0.08,0
15.08,212.959,0,-102.373,14.1872,0,-0.16,213.17,0.0830323,-102.202,18,120,-0.000956262,0.218117,-0.00162132,0.08,0
15.09,213.101,0,-102.375,14.1812,0,-0.16,213.31,0.083056,-102.205,18,120,-0.000958082,0.217054,-0.00271145,0.08,0
15.1,213.243,0,-102.376,14.1705,0,-0.16,213.45,0.0830788,-102.193,18,120,-0.000959898,0.218358,-0.00245186,0.08,0
15.11,213.385,0,-102.378,14.1836,0,-0.16,213.591,0.0830946,-102.182,18,120,-0.000961638,0.219239,-0.00279104,0.08,0
15.12,213.527,0,-102.379,14.1924,0,-0.16,213.731,0.0830905,-102.201,18,120,-0.000963154,0.219211,-0.00285193,0.08,0
15.13,213.669,0,-102.381,14.1921,0,-0.16,213.871,0.0830826,-102.223,18,120,-0.000964631,0.217954,-0.00175329,0.08,0
15.14,213.81,0,-102.383,14.1795,0,-0.16,214.011,0.0830649,-102.21,18,120,-0.000965998,0.21981,-0.00339327,0.08,0
15.15,213.952,0,-102.384,14.1981,0,-0.16,214.152,0.0830444,-102.207,18,120,-0.000967338,0.218894,-0.00229985,0.08,0
15.16,214.094,0,-102.386,14.1889,0,-0.16,214.292,0.0830287,-102.204,18,120,-0.000968737,0.220523,-0.0023649,0.08,0
15.17,214.236,0,-102.387,14.2052,0,-0.16,214.432,0.0830071,-102.162,18,120,-0.000970072,0.217961,-0.00247293,0.08,0
15.18,214.378,0,-102.389,14.1796,0,-0.16,214.572,0.082985,-102.175,18,120,-0.000971406,0.218907,-0.00281658,0.08,0
15.19,214.52,0,-102.391,14.1891,0,-0.16,214.873,-0.226793,-102.271,18,120,0.00266417,0.159871,0.0161698,0.08,0
15.2,214.656,0,-102.392,13.5987,0,-0.16,215.014,-0.227846,-102.271,18,120,0.00268098,0.215847,-0.0155581,0.08,0
15.21,214.798,0,-102.394,14.1585,0,-0.16,215.155,-0.228901,-102.297,18,120,0.00269785,0.214816,-0.00276195,0.08,0
15.22,214.939,0,-102.395,14.1482,0,-0.16,215.295,-0.229963,-102.297,18,120,0.00271488,0.215395,-0.00264829,0.08,0
15.23,215.081,0,-102.397,14.1539,0,-0.16,215.436,-0.231024,-102.297,18,120,0.00273194,0.217635,-0.00232129,0.08,0
15.24,215.222,0,-102.399,14.1764,0,-0.16,215.577,-0.232085,-102.272,18,120,0.00274906,0.217301,-0.00146603,0.08,0
15.25,215.364,0,-102.4,14.173,0,-0.16,215.718,-0.233143,-102.274,18,120,0.00276622,0.21633,-0.00217337,0.08,0
15.26,215.506,0,-102.402,14.1633,0,-0.16,215.859,-0.234206,-102.293,18,120,0.00278347,0.216199,-0.00182754,0.08,0
15.27,215.647,0,-102.403,14.162,0,-0.16,215.999,-0.235266,-102.302,18,120,0.00280075,0.217036,-0.001655,0.08,0
15.28,215.789,0,-102.405,14.1704,0,-0.16,216.14,-0.236325,-102.324,18,120,0.00281808,0.215669,-0.00328287,0.08,0
15.29,215.931,0,-102.407,14.1567,0,-0.16,216.281,-0.237385,-102.35,18,120,0.00283549,0.216178,-0.00167511,0.08,0
15.3,216.072,0,-102.408,14.1618,0,-0.16,216.422,-0.238451,-102.369,18,120,0.00285301,0.216617,-0.00296702,0.08,0
15.31,216.214,0,-102.41,14.1662,0,-0.16,216.562,-0.239515,-102.346,18,120,0.00287058,0.216812,-0.00103378,0.08,0
15.32,216.356,0,-102.411,14.1681,0,-0.16,216.703,-0.240564,-102.346,18,120,0.00288802,0.216315,-0.00265993,0.08,0
15.33,216.497,0,-102.413,14.1632,0,-0.16,216.844,-0.241601,-102.347,18,120,0.00290538,0.217,-0.00262802,0.08,0
15.34,216.639,0,-102.415,14.17,0,-0.16,216.985,-0.242639,-102.339,18,120,0.00292282,0.215438,-0.00197832,0.08,0
15.35,216.78,0,-102.416,14.1544,0,-0.16,217.125,-0.243675,-102.335,18,120,0.00294028,0.215846,-0.0021939,0.08,0
15.36,216.922,0,-102.418,14.1585,0,-0.16,217.266,-0.244716,-102.345,18,120,0.00295786,0.215442,-0.0012567,0.08,0
15.37,217.064,0,-102.419,14.1544,0,-0.16,217.407,-0.245759,-102.32,18,120,0.00297553,0.21734,-0.00318445,0.08,0
15.38,217.205,0,-102.421,14.1734,0,-0.16,217.548,-0.246802,-102.315,18,120,0.00299326,0.214441,-0.00148761,0.08,0
15.39,217.347,0,-102.423,14.1444,0,-0.16,217.657,-0.0660162,-102.314,18,120,0.000801721,0.214946,-0.0149138,0.08,0
15.4,217.488,0,-102.424,14.1495,0,-0.16,217.798,-0.0664068,-102.306,18,120,0.000807846,0.216555,0.00631418,0.08,0
15.41,217.63,0,-102.426,14.1656,0,-0.16,217.938,-0.0668029,-102.32,18,120,0.000814059,0.214435,-0.00195617,0.08,0
15.42,217.771,0,-102.427,14.1443,0,-0.16,218.079,-0.0671962,-102.328,18,120,0.000820258,0.2152,-0.00250442,0.08,0
15.43,217.913,0,-102.429,14.152,0,-0.16,218.22,-0.0675944,-102.327,18,120,0.00082654,0.216111,-0.00214222,0.08,0
15.44,218.054,0,-102.431,14.1611,0,-0.16,218.361,-0.0679914,-102.325,18,120,0.000832828,0.216138,-0.00278138,0.08,0
15.45,218.196,0,-102.432,14.1614,0,-0.16,218.502,-0.0683782,-102.347,18,120,0.000839013,0.215209,-0.00288337,0.08,0
15.46,218.338,0,-102.434,14.1521,0,-0.16,218.642,-0.0687664,-102.327,18,120,0.000845237,0.215671,-0.0026112,0.08,0
15.47,218.479,0,-102.435,14.1567,0,-0.16,218.783,-0.0691548,-102.325,18,120,0.000851485,0.217867,-0.00140819,0.08,0
15.48,218.621,0,-102.437,14.1787,0,-0.16,218.924,-0.0695448,-102.331,18,120,0.000857774,0.215299,-0.00412058,0.08,0
15.49,218.762,0,-102.439,14.153,0,-0.16,219.065,-0.0699252,-102.332,18,120,0.000863966,0.214599,-0.00136446,0.08,0
15.5,218.904,0,-102.44,14.146,0,-0.16,219.206,-0.0703183,-102.309,18,120,0.000870338,0.215293,-0.00275667,0.08,0
15.51,219.045,0,-102.442,14.1529,0,-0.16,219.347,-0.0707119,-102.315,18,120,0.000876738,0.215281,-0.00173798,0.08,0
15.52,219.187,0,-102.443,14.1528,0,-0.16,219.487,-0.0711161,-102.303,18,120,0.000883291,0.215528,-0.00338261,0.08,0
15.53,219.329,0,-102.445,14.1553,0,-0.16,219.628,-0.0715133,-102.308,18,120,0.000889781,0.216442,-0.00215623,0.08,0
15.54,219.47,0,-102.447,14.1644,0,-0.16,219.769,-0.071913,-102.336,18,120,0.000896324,0.215876,-0.0027927,0.08,0
15.55,219.612,0,-102.448,14.1588,0,-0.16,219.91,-0.0723021,-102.374,18,120,0.000902759,0.215517,-0.00229029,0.08,0
15.56,219.753,0,-102.45,14.1552,0,-0.16,220.051,-0.0726851,-102.374,18,120,0.00090914,0.216692,-0.00263245,0.08,0
15.57,219.895,0,-102.451,14.1669,0,-0.16,220.191,-0.0730726,-102.377,18,120,0.000915598,0.215996,-0.00303753,0.08,0
15.58,220.037,0,-102.453,14.16,0,-0.16,220.332,-0.0734565,-102.391,18,120,0.000922036,0.216029,-0.0013815,0.08,0
15.59,220.178,0,-102.455,14.1603,0,-0.16,220.869,-0.431422,-102.419,18,120,0.00545194,0.0688702,0.0214036,0.08,0
15.6,220.305,0,-102.456,12.6887,0,-0.16,221.011,-0.433031,-102.425,18,120,0.00548213,0.209435,-0.0205599,0.08,0
15.61,220.446,0,-102.458,14.0943,0,-0.16,221.153,-0.434633,-102.45,18,120,0.00551233,0.209045,-0.0017595,0.08,0
15.62,220.587,0,-102.459,14.0904,0,-0.16,221.296,-0.436238,-102.463,18,120,0.00554268,0.209562,-0.00196366,0.08,0
15.63,220.728,0,-102.461,14.0956,0,-0.16,221.438,-0.43783,-102.432,18,120,0.00557298,0.209555,-0.00218114,0.08,0
15.64,220.869,0,-102.463,14.0955,0,-0.16,221.58,-0.439419,-102.459,18,120,0.00560334,0.210484,-0.00200039,0.08,0
15.65,221.01,0,-102.464,14.1048,0,-0.16,221.722,-0.441018,-102.444,18,120,0.00563395,0.208441,-0.00225644,0.08,0
15.66,221.151,0,-102.466,14.0844,0,-0.16,221.864,-0.442608,-102.445,18,120,0.00566454,0.209762,-0.00211751,0.08,0
15.67,221.292,0,-102.467,14.0976,0,-0.16,222.006,-0.444202,-102.445,18,120,0.00569531,0.209803,-0.00250487,0.08,0
15.68,221.433,0,-102.469,14.098,0,-0.16,222.149,-0.4458,-102.452,18,120,0.00572623,0.209458,-0.00159055,0.08,0
15.69,221.574,0,-102.471,14.0946,0,-0.16,222.291,-0.447414,-102.467,18,120,0.00575748,0.209302,-0.00327665,0.08,0
15.7,221.715,0,-102.472,14.093,0,-0.16,222.433,-0.449031,-102.463,18,120,0.00578887,0.211323,-0.00041275,0.08,0
15.71,221.856,0,-102.474,14.1132,0,-0.16,222.575,-0.450647,-102.481,18,120,0.00582037,0.209748,-0.00205956,0.08,0
15.72,221.997,0,-102.475,14.0975,0,-0.16,222.717,-0.452252,-102.478,18,120,0.00585185,0.21019,-0.00180566,0.08,0
15.73,222.138,0,-102.477,14.1019,0,-0.16,222.859,-0.453875,-102.458,18,120,0.00588367,0.209362,-0.00351395,0.08,0
15.74,222.279,0,-102.479,14.0936,0,-0.16,223.001,-0.455499,-102.47,18,120,0.00591562,0.207866,-0.000679196,0.08,0
15.75,222.419,0,-102.48,14.0787,0,-0.16,223.144,-0.457122,-102.46,18,120,0.00594767,0.209258,-0.00215427,0.08,0
15.76,222.56,0,-102.482,14.0926,0,-0.16,223.286,-0.458759,-102.445,18,120,0.00598003,0.208433,-0.00288788,0.08,0
15.77,222.701,0,-102.483,14.0843,0,-0.16,223.428,-0.460404,-102.437,18,120,0.00601262,0.210073,-0.00206399,0.08,0
15.78,222.842,0,-102.485,14.1007,0,-0.16,223.57,-0.46204,-102.431,18,120,0.0060452,0.210174,-0.00148119,0.08,0
15.79,222.983,0,-102.487,14.1017,0,-0.16,224.042,-0.329138,-102.394,18,120,0.00433312,0.101721,-0.0123615,0.08,0
15.8,223.113,0,-102.488,13.0172,0,-0.16,224.185,-0.330238,-102.382,18,120,0.00435582,0.204906,0.00536972,0.08,0
15.81,223.254,0,-102.49,14.0491,0,-0.16,224.328,-0.331335,-102.396,18,120,0.00437855,0.204395,-0.001584,0.08,0
15.82,223.394,0,-102.491,14.044,0,-0.16,224.471,-0.332426,-102.401,18,120,0.0044013,0.20571,-0.00272086,0.08,0
15.83,223.535,0,-102.493,14.0571,0,-0.16,224.614,-0.333525,-102.386,18,120,0.00442422,0.204046,-0.00186297,0.08,0
15.84,223.675,0,-102.495,14.0405,0,-0.16,224.758,-0.334626,-102.399,18,120,0.00444728,0.203546,-0.00166179,0.08,0
15.85,223.816,0,-102.496,14.0355,0,-0.16,224.901,-0.335719,-102.376,18,120,0.00447031,0.203902,-0.00346885,0.08,0
15.86,223.956,0,-102.498,14.039,0,-0.16,225.044,-0.336808,-102.377,18,120,0.00449337,0.205064,-0.00201817,0.08,0
15.87,224.097,0,-102.499,14.0506,0,-0.16,225.187,-0.337894,-102.393,18,120,0.00451649,0.204329,-0.00136594,0.08,0
15.88,224.237,0,-102.501,14.0433,0,-0.16,225.33,-0.338972,-102.403,18,120,0.00453958,0.204767,-0.00257804,0.08,0
15.89,224.377,0,-102.503,14.0477,0,-0.16,225.473,-0.340042,-102.397,18,120,0.00456266,0.20258,-0.00269715,0.08,0
15.9,224.518,0,-102.504,14.0258,0,-0.16,225.616,-0.341128,-102.409,18,120,0.00458604,0.20359,-0.00142872,0.08,0
15.91,224.658,0,-102.506,14.0359,0,-0.16,225.76,-0.342216,-102.379,18,120,0.00460953,0.202617,-0.00141281,0.08,0
15.92,224.798,0,-102.507,14.0262,0,-0.16,225.903,-0.343289,-102.411,18,120,0.00463292,0.204565,-0.00242144,0.08,0
15.93,224.939,0,-102.509,14.0456,0,-0.16,226.046,-0.34436,-102.428,18,120,0.00465638,0.205151,-0.00305564,0.08,0
15.94,225.079,0,-102.511,14.0515,0,-0.16,226.189,-0.345431,-102.443,18,120,0.00467991,0.204752,-0.00173399,0.08,0
